TaxoName,pValue,fdrCorrectedpVal,CohenEffectSize,foldChanges,Mean0_tolerant,mean1_sensitive
MAG(16:1),8.115413930943752e-05,0.013844896166190042,0.41214300479396443,0.6565539618652373,0.9109133333333334,1.3874157894736843
MAG(17:0),0.007533913215588362,0.12358515332493987,0.30095857556883276,0.7974414626533695,0.9233616666666664,1.157905263157895
MAG(18:0),0.010824275889547605,0.1564933446404086,0.27267972936201873,0.8269061717733461,1.0028783333333333,1.212807894736842
MAG(18:3),0.01372157214890822,0.1791531182996654,0.16604306204131267,0.665376842029688,1.300706666666667,1.9548421052631577
MAG(20:0),0.0013189121107833003,0.0468763346040898,0.3359624066682749,0.7376454742156736,1.0314166666666666,1.3982552631578946
MAG(20:1),0.0031101514428095328,0.0736933105754592,0.3151810818113686,0.6424801772780523,1.0381566666666666,1.615857894736842
MAG(20:2),0.00068850539961197,0.035288341886915396,0.3884596876901256,0.7337115854209406,0.9759966666666667,1.3302184210526318
MAG(20:3),0.005228507681968209,0.1013701191658084,0.33080504607290767,0.7360486904624841,0.9589416666666668,1.3028236842105263
MAG(20:5),0.027665033280590442,0.2458153477952463,0.21409325520922978,0.8659783588188861,0.9786899999999998,1.1301552631578946
MAG(22:1),0.0039755504190189415,0.0827156591337243,0.20081491020381176,0.6956748741315046,1.1201866666666667,1.6102157894736842
MAG(22:5),0.01661115728499826,0.19661625349091827,0.27220579904115644,0.8262533809699021,0.9987033333333334,1.2087131578947368
MAG(24:0),0.007371784366300069,0.12329670714615606,0.30245138641414365,0.7401501263179834,1.0528966666666666,1.4225447368421051
PC(16:0/16:0),0.01728747832569621,0.19661625349091827,0.24572050439415,0.5720853903407461,0.498595,0.8715394736842105
PE(16:0/15:0),0.0094394362284533,0.14308148385394423,0.25872295943917994,0.48931497906770494,1.4741283333333335,3.012636842105263
PE(16:0/16:1),0.009561130808528513,0.14308148385394423,0.22993025468423336,0.6644117675648353,0.4796633333333335,0.7219368421052634
PE(O-16:0/16:0),0.022912593938083457,0.2246487658527033,0.23806737515530688,0.6250733451326537,1.3002200000000002,2.0801078947368428
PE(P-16:0/16:1),0.020668038625901077,0.20987901128444786,0.2068909361844719,1.2649167288619756,0.6288666666666668,0.49716052631578966
PE(P-18:1/16:0),0.0266363659134191,0.23930104241541766,0.26144029460199286,0.7107081192865286,1.051805,1.4799394736842104
SM(18:0),0.001007653352616931,0.0429764154891121,0.3313513385860537,0.34795409749411815,1.5290366666666662,4.394363157894737
SM(18:1),0.013502474539800151,0.1791531182996654,0.31992669609041297,0.5018369561439754,0.6839799999999999,1.362952631578947
SM(22:1),0.02566236774643149,0.23545841166264467,0.29608844899273984,0.6987547466305795,1.03677,1.4837394736842107
SM(24:0),0.0018043339976625227,0.05496774642879042,0.3451667608423529,0.7992933829337419,0.9657483333333332,1.2082526315789477
