TaxoName,sensitiveSample_1,sensitiveSample_2,sensitiveSample_3,sensitiveSample_4,sensitiveSample_5,sensitiveSample_6,sensitiveSample_7,sensitiveSample_8,sensitiveSample_9,sensitiveSample_10,sensitiveSample_11,sensitiveSample_12,sensitiveSample_13,sensitiveSample_14,sensitiveSample_15,sensitiveSample_16,sensitiveSample_17,sensitiveSample_18,sensitiveSample_19,sensitiveSample_20,sensitiveSample_21,sensitiveSample_22,sensitiveSample_23,sensitiveSample_24,sensitiveSample_25,sensitiveSample_26,sensitiveSample_27,sensitiveSample_28,sensitiveSample_29,sensitiveSample_30,sensitiveSample_31,sensitiveSample_32,sensitiveSample_33,sensitiveSample_34,sensitiveSample_35,sensitiveSample_36,sensitiveSample_37,sensitiveSample_38,tolerantSample_1,tolerantSample_2,tolerantSample_3,tolerantSample_4,tolerantSample_5,tolerantSample_6,tolerantSample_7,tolerantSample_8,tolerantSample_9,tolerantSample_10,tolerantSample_11,tolerantSample_12,tolerantSample_13,tolerantSample_14,tolerantSample_15,tolerantSample_16,tolerantSample_17,tolerantSample_18,tolerantSample_19,tolerantSample_20,tolerantSample_21,tolerantSample_22,tolerantSample_23,tolerantSample_24,tolerantSample_25,tolerantSample_26,tolerantSample_27,tolerantSample_28,tolerantSample_29,tolerantSample_30,tolerantSample_31,tolerantSample_32,tolerantSample_33,tolerantSample_34,tolerantSample_35,tolerantSample_36,tolerantSample_37,tolerantSample_38,tolerantSample_39,tolerantSample_40,tolerantSample_41,tolerantSample_42,tolerantSample_43,tolerantSample_44,tolerantSample_45,tolerantSample_46,tolerantSample_47,tolerantSample_48,tolerantSample_49,tolerantSample_50,tolerantSample_51,tolerantSample_52,tolerantSample_53,tolerantSample_54,tolerantSample_55,tolerantSample_56,tolerantSample_57,tolerantSample_58,tolerantSample_59,tolerantSample_60
X - 12026,2.1738,1.3349,1.3956,0.7818,0.8382,0.0297,1.4072,0.1072,0.0297,0.0297,0.0297,1.0773,1.7468,0.3261,0.7386,2.0467,2.7566,1.449,1.2575,1.0955,1.104,1.0529,0.8933,0.1393,0.0297,0.7524,0.793,0.5813,0.0297,0.2861,0.0297,0.0297,0.0297,0.0297,0.2648,0.0297,0.9928,1.8561,0.0297,0.0297,0.0297,0.9512,0.0297,0.7729,0.4362,1.5357,0.0297,1.464,0.035,0.0297,0.0297,0.0297,0.0297,0.8576,0.0297,0.0297,1.6267,1.0589,0.0297,0.0297,0.0297,0.0297,0.0297,0.0297,1.083,1.7246,0.0297,0.0689,0.9089,1.3275,0.1202,1.8859,0.7699,0.9409,0.0297,0.0297,1.9866,1.9733,0.0297,0.0297,0.0297,0.0297,0.2972,0.0297,0.0522,0.0297,0.0297,0.0297,0.2123,0.9239,0.1833,0.0297,0.0297,0.0297,1.9865,1.6949,0.6536,1.1188
X - 12101,0.6999,7.4092,0.5743,5.6213,0.5315,1.188,1.15,0.7366,0.5389,0.5971,0.3496,1.0142,1.0403,0.2421,0.7282,3.5414,1.8635,0.4491,0.2421,4.4522,15.3292,0.5045,0.2421,0.5199,0.3753,1.15,1.7111,0.6766,0.7047,0.2421,1.3406,0.6389,0.8115,0.2777,0.8683,0.2421,0.2783,0.2421,0.8534,2.0259,0.9858,0.8306,1.0349,0.2477,5.0261,4.0653,1.1363,2.1493,2.8119,0.4454,0.5983,0.2421,1.7808,1.3701,1.8778,0.9382,0.9747,0.8861,0.6303,0.9224,3.9884,2.0631,0.2421,0.6574,0.8862,4.3871,1.4868,1.6719,9.2439,2.5524,6.5815,2.8289,6.1801,0.2421,1.8607,1.2459,1.3176,2.1405,1.3884,0.8732,2.3237,0.9755,0.328,0.5007,0.9811,1.1523,2.4301,1.6243,0.4014,1.9226,2.3669,0.6161,0.5395,0.6698,3.4324,0.9493,0.2421,0.8241
X - 12828,0.4011,4.3262,0.4011,0.4011,0.4011,0.4011,4.4363,0.4011,0.4011,0.4011,0.4011,0.7485,1.0394,0.7886,2.3572,1.4526,0.777,0.4011,0.4011,0.4011,0.5342,0.4011,0.4011,1.8035,0.4011,1.2589,6.0002,0.4011,0.4011,0.533,0.4011,0.4011,0.4011,4.2674,6.3175,0.4908,0.8981,1.2265,0.4011,0.4011,0.4011,0.4011,0.4011,0.9267,0.4011,0.4011,0.4011,1.0808,0.4011,0.7235,0.4011,0.4011,0.8034,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.4011,0.9606,0.4011,0.4011,0.6004,0.8109,0.4011,0.4011,0.4011,1.665,0.4011,0.4011,2.8449,0.5537,0.8925,0.4011,0.4011,0.4011,0.4011,3.1437,0.4011,2.2429,0.4011,0.4011,0.4011,0.4011,3.1749,0.9033,0.4011,0.4011
X - 13728,1.05,0.341,0.6235,3.8521,0.341,0.3695,1.1366,0.6413,1.2572,1.0,0.341,0.341,1.1337,0.341,0.3495,0.766,0.5992,0.341,0.341,0.341,3.7051,0.4439,0.8334,0.341,1.8021,0.769,1.1288,0.3694,0.341,0.341,0.341,1.6761,0.587,0.341,0.341,0.341,0.341,1.5279,3.2574,3.2389,2.859,1.0765,0.341,2.4355,0.6526,4.1518,0.6829,0.5289,1.1016,0.7662,0.9732,0.5533,0.4983,0.341,9.8938,1.3279,4.2168,1.7335,2.549,1.7476,0.7028,0.7676,3.869,0.5204,0.9667,3.276,1.4123,0.341,0.3631,0.341,0.5781,0.5472,0.341,0.341,2.2405,1.6715,0.5994,0.341,1.2324,0.9069,0.341,0.6595,0.341,0.341,1.2195,0.8948,0.9325,1.3595,0.341,0.5467,0.341,3.1386,0.4824,1.9324,1.1483,1.202,2.3306,0.341
X - 13835,0.4022,2.1522,4.0791,1.0,0.1486,1.6485,8.114,2.0138,0.4862,1.2267,0.2112,28.7755,0.5361,0.6907,0.5944,5.1365,11.7594,19.189,13.4036,1.9768,2.2889,0.9013,0.8775,1.2073,1.3136,7.673,13.4187,1.3805,2.3107,0.5226,1.8085,0.8136,0.8341,1.3623,1.5208,0.2879,39.3289,1.3411,8.5251,0.7932,0.4693,0.534,0.0888,0.522,0.2265,0.4459,0.2349,13.6501,1.0734,0.6874,0.4211,0.8478,0.727,1.1769,0.2024,0.1528,0.2206,18.4704,9.263,18.6845,0.4095,0.6993,0.2572,1.3646,3.0508,0.886,0.4372,1.0333,11.1943,3.5368,0.4851,0.7862,1.063,0.1627,0.1711,0.3879,12.4492,13.923,0.6637,0.9088,0.781,0.883,0.2398,0.5295,2.8971,0.7501,0.421,1.3318,2.6299,11.9921,2.6042,0.45,0.1637,0.3018,0.3519,0.5836,3.8037,6.2231
X - 15666,0.5936,0.6277,1.3583,0.8574,1.0054,1.8181,2.0028,1.5388,1.9603,0.5757,1.2583,0.9846,0.6826,3.9852,1.7079,0.3892,1.0045,1.7749,0.9667,1.0263,0.7779,1.5986,0.752,1.3266,0.5365,1.432,1.2324,2.7663,0.9274,1.3844,1.0037,1.044,0.9043,1.1249,1.2447,0.5424,1.9913,1.0785,0.8756,0.5046,0.6954,0.8897,0.6259,1.7624,0.3892,1.3781,1.2446,1.2238,0.7324,0.7707,0.9566,1.1525,0.8205,1.4595,0.5599,0.5995,0.5805,1.6721,1.0385,1.22,0.8694,0.6531,1.0816,1.3513,0.9963,0.681,0.9615,1.5258,2.7193,1.029,0.6196,0.6026,1.4687,1.0967,0.8686,0.8958,1.0391,1.334,0.7426,0.6037,1.4072,1.0074,0.5642,0.8005,1.1281,0.8664,1.2844,0.9887,1.3524,1.1211,1.1751,0.6051,0.7479,0.5344,0.6389,0.9695,1.1497,0.8809
X - 16946,0.5376,0.5376,0.5376,0.5376,0.5376,0.5498,0.5376,0.9669,0.5376,0.5376,0.5376,0.5376,0.5376,2.9348,2.1969,0.5376,0.5794,0.803,1.7309,1.2845,1.1185,0.9236,0.5376,1.569,0.5376,0.5376,0.5376,0.5376,0.5376,3.0312,0.5376,0.5376,0.5376,0.784,0.785,0.5376,0.7729,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,1.3322,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.9161,0.5376,0.5376,0.5376,1.7454,1.0,2.6482,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,1.0025,0.5376,0.5376,0.5376,0.7853,0.5376,2.0935,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,1.1249
X - 17438,0.4451,0.7087,0.2838,0.3128,1.0584,1.132,0.6568,1.1912,17.1685,0.4225,0.7225,0.5753,0.2448,0.192,0.7695,0.508,0.3637,0.5604,0.3611,0.7451,1.1951,1.5424,0.8562,0.6632,1.7453,0.4056,0.3915,1.0004,1.234,0.5568,4.1409,0.4912,2.0259,0.9633,1.3714,1.4644,0.4239,0.6051,1.1195,2.5679,1.6872,1.0471,3.6703,0.2643,2.5712,0.3759,4.1486,1.0999,1.0347,0.5683,1.1132,2.1249,1.3035,1.8576,1.0608,4.9659,0.2905,0.8339,0.9229,0.7366,5.0835,10.8436,2.9547,2.5633,0.8115,0.8418,1.3758,2.7874,0.43,0.6558,2.6546,5.6639,0.2743,0.3891,2.1045,2.144,0.705,0.9663,1.0856,1.0875,0.8536,0.9184,1.339,2.2059,0.9243,3.958,1.486,2.0155,0.2308,2.0344,0.6916,1.6857,2.1801,1.5605,1.3936,0.8952,0.8381,0.9996
X - 17749,0.6725,0.9625,1.1216,1.3642,0.6652,2.0802,0.9869,0.9147,2.3494,0.84,0.5322,0.8439,0.4038,0.4038,0.4038,0.5378,0.4038,0.5711,0.4038,0.4038,0.8033,1.3789,0.7888,0.4038,1.9965,0.8785,0.8489,0.6564,0.4038,0.4038,0.9296,1.222,0.4038,1.025,0.4038,0.4038,0.9891,0.7256,2.1221,1.195,4.019,1.3104,0.4038,0.4038,1.2758,1.4176,1.0014,2.9547,1.1661,0.7971,2.9446,0.4038,1.4233,1.4454,3.4081,0.8839,3.4399,2.712,2.1705,0.846,0.5532,0.9897,1.7018,0.6752,0.7607,0.7981,0.4038,0.4995,0.4038,0.4038,1.038,0.5803,0.4038,0.8414,0.7314,0.9986,0.6059,0.4992,1.3988,1.3781,1.3697,0.4038,1.427,1.4442,0.5981,4.1981,0.721,1.4839,0.636,1.1271,0.4038,2.0283,0.4038,1.2465,0.7288,0.8993,1.5656,0.4038
X - 17852,0.3573,0.4171,1.123,0.3573,0.3573,0.8268,0.3573,0.3573,1.0062,0.4897,1.2759,0.3573,0.3573,0.3573,2.0675,0.3573,0.5803,0.3573,0.9231,0.5409,1.218,0.3573,0.3573,1.3962,0.9377,0.3573,0.3573,0.5852,0.3573,1.2603,0.613,0.3573,1.1238,1.4396,1.1951,0.3573,0.3573,0.3573,0.7433,1.7895,0.8467,1.0924,0.3573,0.3573,0.3573,0.7486,0.3573,0.3573,0.9884,0.3573,0.3573,1.3433,1.9992,0.6512,0.5465,1.063,0.4288,0.7275,2.1109,2.4983,1.4677,0.3573,1.1645,2.129,0.8166,0.8835,1.1434,0.8053,0.3573,0.3573,0.3573,0.3573,0.3573,1.7107,0.3573,1.434,0.6939,0.5007,0.9635,1.0546,0.3573,1.7894,0.3573,0.4883,0.906,0.8125,1.4871,2.3736,0.3573,1.7862,1.131,0.5091,0.7915,1.8676,0.6261,0.8141,0.3573,0.9213
X - 17877,0.6469,0.5388,1.8305,0.2524,1.0745,0.7575,0.2524,0.2874,0.8154,0.5448,1.591,0.2524,0.2524,0.2524,2.4337,0.6288,0.7724,0.6119,1.4298,0.7646,1.3915,0.8369,0.9761,1.4847,0.8718,0.2524,0.2524,0.6914,0.3633,1.3694,0.5083,0.4473,0.9942,1.6504,1.8279,0.321,0.2524,0.2524,1.009,1.7406,1.2756,1.7299,0.4445,0.2524,0.4666,1.2019,0.402,0.7242,1.2309,0.2524,0.6061,1.5473,3.3293,0.5441,0.6295,1.4467,0.5582,0.7119,2.0113,3.2684,1.5539,0.8554,1.5428,2.7108,1.1696,1.3577,1.3445,1.4208,0.2524,0.2524,0.4048,0.4856,0.2524,2.2075,0.2524,1.3943,0.8058,0.7457,1.2497,1.3544,0.2524,2.2297,0.3914,0.8073,0.9514,1.3614,2.1135,3.9292,0.3857,1.7287,0.8965,0.8962,0.9411,2.4171,0.5307,0.7674,0.9039,1.0641
X - 17910,0.44,0.4065,1.5633,0.3824,1.0074,0.3824,0.3824,0.3824,0.8352,0.5484,1.111,0.3824,0.3824,0.3824,1.9977,0.4617,0.4923,0.3824,1.5158,0.4815,1.1692,0.751,0.6527,1.3111,0.7028,0.3824,0.3824,0.3824,0.3824,1.4715,0.3824,0.3824,0.8077,1.0948,1.2728,0.3824,0.3824,0.3824,0.8219,1.4146,1.0257,1.2111,0.3824,0.3824,0.3824,0.8327,0.3824,0.6698,0.7437,0.3824,0.6181,1.2587,3.0116,0.3824,0.3824,1.1094,0.4975,0.3824,1.8762,2.6044,1.5011,0.7487,1.1929,2.1875,0.5981,0.8526,1.1941,1.3547,0.3824,0.3824,0.3824,0.3824,0.3824,1.898,0.3824,1.0205,0.865,0.7047,1.1177,1.0647,0.3824,1.8131,0.3824,0.6031,0.8849,0.9926,2.0807,3.5385,0.395,1.1557,0.684,0.7423,0.7742,1.7077,0.3824,0.5789,0.8415,0.5283
X - 19232,2.0016,0.718,1.0,0.8716,0.8081,1.2776,1.2985,0.5606,1.6576,1.878,0.259,0.5327,1.2134,0.259,0.259,0.4706,0.259,0.5274,0.4294,0.259,0.3777,1.0511,0.7333,0.3766,1.8143,1.0944,1.2737,0.4759,0.259,0.259,0.6841,1.0047,0.8324,0.3859,0.259,0.2815,0.7784,1.1635,2.0214,1.2994,2.5481,1.3545,0.301,0.259,0.9789,1.0894,0.7885,3.3521,1.7686,1.2046,1.6679,0.4584,1.5608,0.8294,4.203,1.0451,3.3877,1.843,1.7995,0.7714,0.4716,1.5445,2.0507,0.877,1.6125,1.6486,0.5075,0.6381,0.259,0.259,0.9456,0.4469,0.259,0.5779,0.6229,0.8226,0.4921,0.5407,1.5591,1.3864,1.658,0.9084,0.8157,1.027,0.4991,3.5343,0.8683,1.6475,0.259,1.1389,0.5581,1.55,0.526,1.1932,0.8979,0.9258,1.4406,0.259
X - 19751,0.3953,2.341,0.939,0.3953,2.2288,0.3953,0.3953,0.3953,0.3953,0.3953,0.6614,0.927,0.3953,0.662,1.7797,0.3953,0.3953,0.3953,2.4281,0.7915,1.8325,1.0,2.1033,4.0046,0.3953,0.3953,0.3953,0.3953,0.3953,10.0522,0.7389,0.3953,0.3953,4.6384,3.8903,0.3953,0.6727,0.3953,0.3953,0.3953,2.1846,0.3953,0.3953,0.9554,0.6537,0.3953,0.5731,0.3953,0.3953,0.3953,0.3953,0.3953,0.9123,0.535,0.3953,0.3953,0.3953,1.5626,0.3953,0.3953,0.3953,0.3953,0.3953,2.7972,0.9656,0.3953,0.3953,6.6582,0.3953,0.3953,0.3953,0.3953,0.6589,0.3953,0.3953,0.3953,1.5889,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.7703,0.3953,1.4273,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.9429,0.9961
X - 20197,0.7118,0.6379,2.1607,0.426,1.0301,0.9388,0.426,0.426,1.0097,0.426,1.5031,0.426,0.426,0.426,3.0007,0.426,0.4993,0.426,1.6146,0.6946,0.9866,1.2121,0.8385,3.5702,0.6124,0.426,0.426,0.5189,0.5675,3.5228,0.7713,0.4696,0.8614,2.8909,2.0666,0.8334,0.426,0.426,0.8003,1.5535,1.2469,1.1038,0.426,0.426,0.4511,1.4321,0.669,0.906,0.7438,0.6397,0.8678,0.8884,4.2487,1.2441,0.5,0.7903,1.1949,0.8265,2.2711,2.2974,1.2547,0.426,1.406,1.7531,0.7662,0.9848,1.3298,1.9169,0.426,0.426,0.6738,0.6718,0.5853,2.2468,0.426,1.2106,1.0458,0.6506,0.7637,0.7541,0.5436,1.2769,0.5944,0.7835,1.1711,0.953,1.9679,4.6604,0.6808,2.2679,1.1385,0.488,0.8661,1.9464,0.9113,1.2819,0.7442,1.0
X - 21448,1.1526,0.6005,0.8222,0.8305,0.4026,0.7583,0.4026,2.0649,0.4026,0.4026,0.4026,1.0473,0.5669,3.8191,5.0656,0.6933,1.6502,2.1746,2.5522,1.5306,1.0706,0.8773,0.4114,2.1091,0.5933,0.4026,0.6077,1.0,0.8421,3.5809,0.7668,0.4026,0.4026,0.6986,0.9457,0.4026,1.5259,0.4026,0.543,0.4026,0.4026,1.1145,0.4026,2.0603,0.4026,0.9268,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.9547,1.4176,0.6567,0.9133,0.4026,0.4026,0.6221,1.8035,0.8245,0.4026,0.4026,2.3387,1.9551,3.2601,0.4026,0.4026,0.4026,0.8778,0.4026,0.5214,0.5274,0.4026,0.6025,0.4026,0.5788,0.4026,1.2103,1.1747,1.1263,0.4026,0.4026,0.4026,1.4107,0.4026,3.1955,0.4026,0.4026,0.4026,1.2373,0.4026,1.2982,2.9098
X - 21471,0.7542,1.1108,0.3054,0.3054,0.3054,0.3054,1.0573,0.3054,0.3054,0.3054,1.143,1.0,0.7831,1.1987,1.9589,0.53,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.5518,0.3054,0.702,0.8093,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.4765,1.2268,0.3054,0.8904,1.057,0.8033,0.3054,0.3054,1.9462,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.512,0.3054,0.3054,0.3054,1.0635,1.5033,0.3054,0.3054,0.3054,0.3054,1.8837,1.8865,0.3054,0.3054,0.3054,0.5401,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.8314,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054
X - 21788,0.1364,6.0812,0.1364,0.1364,0.1364,2.4773,0.1364,1.1997,0.1364,0.1364,0.1364,4.4197,12.364,0.1364,5.9172,3.7621,5.0418,0.3209,5.72,0.1364,0.8341,0.1364,0.1364,3.9269,0.2775,0.2567,0.1968,0.2635,0.1364,1.2131,0.426,0.1364,0.1364,0.1364,0.7821,0.1364,4.8987,2.4334,0.1364,0.1364,0.1364,0.1364,0.1364,2.9956,1.8329,0.1364,0.1364,0.1364,0.4475,0.1364,0.1364,0.1364,0.1364,0.1925,0.1364,0.1364,0.1364,0.4768,0.3966,0.1364,0.1364,0.1364,0.1364,1.6088,0.1364,0.1364,0.1364,4.8526,0.3899,2.1966,0.3525,1.0,0.1364,0.1364,0.1364,0.2481,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.5643,0.1364,0.1364,0.1364,0.1364,0.1364,0.5909,0.1364,0.1364,0.1779,0.1364,0.1364,0.1364,0.2318
X - 21796,2.0614,1.0973,1.0283,0.7682,1.1829,1.149,0.9367,1.8142,0.6881,1.3261,0.9507,1.5034,1.5975,0.9988,3.5635,0.9502,1.6606,0.8265,0.8342,0.6525,1.0358,1.5688,0.6758,0.542,1.3238,0.592,0.874,2.8169,1.2386,1.503,1.8104,1.4205,1.4517,0.6488,1.2643,0.7309,1.465,1.3182,0.7568,0.7486,1.0,1.1324,2.0326,0.7652,0.6254,0.7558,1.1875,1.2775,1.123,0.8378,1.8597,0.9423,0.4573,0.7522,0.5398,1.0123,0.5047,1.1937,1.2371,1.7931,1.8401,1.3571,1.011,1.7351,1.2743,0.8398,0.8363,1.0559,1.0048,1.1569,0.5592,0.6881,0.3913,0.8781,0.9574,1.073,0.9601,1.6462,2.1142,1.2087,0.9751,0.6266,0.5068,1.8985,0.924,0.7755,0.8204,0.5955,0.3322,0.6814,1.0523,0.9779,0.9577,0.5796,0.51,0.5497,1.1993,1.2929
X - 22835,1.0498,0.4678,0.4678,0.4678,1.1046,0.4974,0.4678,0.4678,0.8908,0.4678,0.4678,0.4678,0.4919,0.4678,0.4752,0.4678,0.4678,0.4678,0.4678,0.7591,0.4678,0.4678,0.4678,0.9667,0.7168,0.4678,0.4678,0.4678,0.4813,0.4678,1.1302,0.5456,9.7709,0.4678,0.6083,0.6963,0.4678,0.4678,0.4678,0.6372,2.6423,0.4678,0.4678,0.4678,0.9444,0.5115,0.4678,0.4678,0.7581,25.7537,1.6552,1.0289,0.7158,0.4678,0.6168,6.3136,1.0255,0.4678,0.4678,0.8528,0.5674,0.9967,0.7253,1.5113,0.4678,0.4678,1.2788,1.0515,0.4678,0.4678,3.4315,1.448,0.4678,2.4988,0.8335,2.8318,0.4678,0.4678,4.7006,0.4678,15.116,2.0892,0.8162,1.9623,1.5694,1.4588,0.5465,1.2766,0.4678,0.4678,2.1443,1.3644,3.6671,1.0033,0.9435,0.7745,0.4678,0.4678
X - 23060,1.2279,7.5831,0.3674,0.824,5.596,0.1324,0.0602,0.4875,0.9965,0.0418,0.0418,0.0418,0.2781,0.5712,0.0418,0.0418,0.0418,0.3061,0.3763,0.4119,0.167,1.0662,4.8651,0.0418,0.0418,2.9048,2.1435,0.1297,0.0418,0.0418,0.7946,0.498,0.0418,0.4692,0.6259,1.6026,0.0418,0.5144,1.1687,2.0116,1.8603,0.4314,0.0418,2.1155,14.7501,2.4421,3.566,0.3048,1.5741,0.2403,7.9801,0.0418,0.1529,2.182,1.2548,4.0785,0.0418,0.9026,0.623,1.0778,3.7305,5.1477,0.1858,0.8442,0.8164,1.221,0.4758,0.0418,1.0946,0.0418,13.5377,27.2058,1.5557,6.8473,3.7683,0.5605,0.0418,0.0418,0.7334,0.9764,0.1243,0.0472,24.9774,3.4503,0.4087,2.8961,2.2757,1.0586,0.0418,0.3356,0.0418,0.5073,1.0129,2.6845,0.1303,0.064,2.4546,1.4117
X - 23062,0.8946,1.0251,1.6102,0.2283,0.8686,3.439,1.2488,4.4847,0.6847,1.4405,1.7979,0.0259,0.0259,0.0259,0.1108,1.0065,0.5501,0.2068,0.1366,0.6184,0.5542,0.7357,0.2889,0.7811,8.2875,0.0882,0.0781,0.4833,0.3249,0.0731,0.5831,2.0496,1.891,0.19,0.3283,0.2408,0.0259,0.0395,0.9935,2.232,4.8718,0.9645,1.8792,0.1371,3.4541,0.9409,1.9029,0.4024,6.7792,0.0377,5.4001,1.3423,4.573,0.6177,15.6372,2.7282,10.1236,0.0259,0.66,0.614,0.9703,1.8311,4.0535,0.921,0.4885,1.2872,3.9347,1.5674,0.1536,0.0259,2.074,3.8538,0.4006,2.1348,3.447,2.4896,0.9279,0.3505,3.8934,5.7919,0.0259,0.1142,2.8898,1.5979,1.691,2.0948,4.4209,5.2866,0.0259,0.4394,0.2295,4.9262,0.8991,2.6078,1.519,1.3111,0.1376,0.0259
X - 23105,2.8625,0.0378,0.4048,0.1903,0.0378,0.0833,0.0378,2.1309,0.0378,1.0409,0.0378,0.0378,0.4417,0.0378,0.1821,0.0378,1.4907,1.3,3.8825,2.5043,4.415,0.0378,0.0378,0.1227,0.1246,0.0378,0.0378,0.5969,0.5787,0.0378,0.0378,0.5186,1.0,0.3041,1.8928,0.1545,0.0378,0.5768,1.3361,0.7516,9.7611,0.0378,1.0972,0.0433,0.3582,0.0378,0.2201,0.0378,0.4997,3.8611,1.9419,8.9724,1.4519,1.2285,1.0991,5.1078,0.6479,0.0378,0.3545,0.2619,0.6328,0.0378,18.5318,18.3323,0.0378,0.0378,0.9161,0.236,1.013,0.1285,0.3879,0.6495,0.0378,0.0378,0.0546,0.5423,0.0378,0.0378,0.5944,0.9579,1.6444,0.5379,1.9582,9.2858,7.1512,7.0395,6.3396,2.2497,0.0378,0.37,0.0378,2.2286,6.611,17.9592,1.4526,2.7515,0.0378,0.0378
X - 23470,0.3179,0.3179,0.3179,1.0943,0.3179,0.5542,0.3179,0.3179,0.3179,0.3179,0.3179,0.9886,0.6056,11.2448,0.3179,0.888,0.3179,0.3179,0.6442,7.7673,5.2855,0.3179,0.3179,0.3179,0.5995,0.3179,0.3179,0.3179,0.3179,0.4592,0.3179,0.3179,0.4779,1.2585,0.8746,0.3179,1.8794,0.5023,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,1.5824,11.756,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.6477,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,1.7305,1.0114,0.5821,0.3179,0.3179,12.5264,3.8318,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,3.1714,0.3179,0.727,0.3179,0.3179,0.5794,0.3179,0.3179,0.3179,0.4686
X - 23581,0.4389,1.4358,0.4251,0.4807,2.2928,1.122,0.8789,0.0903,2.2558,0.5283,0.0903,0.2288,0.0903,0.641,0.0903,0.4595,0.0903,0.4767,0.4248,1.2131,1.1773,2.4592,0.6819,0.0903,0.7239,0.8431,1.6881,0.9216,0.0903,1.1284,1.0016,1.0489,1.066,1.2679,1.0908,4.9676,0.3945,0.3452,1.9192,0.9853,0.9984,1.0622,0.6513,0.2336,1.1731,2.6483,1.928,2.9307,0.6438,0.6962,1.2142,0.9835,0.1605,2.9664,1.9345,1.4889,0.508,1.6379,0.6911,0.817,0.8697,1.3334,1.2193,2.3731,0.0903,0.9769,0.4741,0.6198,0.2439,0.3134,0.94,1.3732,2.102,2.6256,2.6083,0.27,0.3839,3.4109,0.8335,1.2508,1.1755,0.5763,2.0528,4.0291,1.0129,1.3152,1.3317,0.7627,1.3603,5.0604,1.9901,0.3463,1.4752,0.0903,0.4616,0.3722,1.4405,0.9239
X - 23662,69.668,4.9003,1.1628,2.1778,0.2323,3.1762,11.1683,1.0699,0.1447,1.1618,0.6025,1.4406,5.3956,0.0891,20.5361,3.3633,6.8228,1.3318,0.3783,0.2171,9.6542,1.1267,0.5775,6.2691,0.1719,3.8916,1.5212,9.5944,6.7686,0.2128,0.0792,1.2899,0.3026,0.0505,0.2277,0.1362,1.5801,1.8689,0.1501,0.3036,0.0204,2.2973,0.0132,10.9492,0.2925,0.4118,0.5743,29.4873,0.0132,0.3081,3.1961,0.1238,1.9444,2.1633,0.5867,1.0,0.7637,5.0406,0.3808,0.3874,0.7118,0.684,0.0235,0.0132,3.14,0.0885,0.0932,0.0731,12.9269,14.1246,0.0132,0.0392,1.2533,1.0189,1.183,0.5656,5.5555,30.7263,0.0158,0.0132,0.3174,0.3624,4.0594,2.2248,0.0662,0.1294,0.2994,0.6499,0.0406,8.347,0.7884,1.2493,0.6656,1.0915,0.2108,0.308,4.5586,7.6811
